,usertoken,date,preq_gender,preq_race,preq_education,preq_age,postq_economic,postq_social,postq_attention1,postq_attention2,exclude,account_index,condition_account,condition_accAlias,condition_block,condition_emotionSort,condition_showImage,count_tweets,sourceComment,credibility_choice,credibility_uncertainty,credibility_time,politicalOrientation_choice,politicalOrientation_uncertainty,politicalOrientation_time,inst_nCredibleNCertain,inst_nCredibleNCertainUncertainty,inst_credibleCertainChoice,inst_credibleCertainUncertainty
75,H9zz0uon,9/8/20,Female,White/Caucasian/European,Undergraduate,39,Slightly Conservative,Slightly Conservative,Most people have mild illness and are able to recover at home.,"Unless you stop these things from happening, they will start a chain of events that become unmanageable.",0,4,nypost,F,FALSE,mixed,TRUE,7,Good tweets,0.480848306,0.23963037,1.60E+12,0.278008701,1.006447555,1.60E+12,0.543865033,0.514138817,0.433692429,0.338678745
76,H9zz0uon,9/8/20,Female,White/Caucasian/European,Undergraduate,39,Slightly Conservative,Slightly Conservative,Most people have mild illness and are able to recover at home.,"Unless you stop these things from happening, they will start a chain of events that become unmanageable.",0,5,CNNPolitics,G,FALSE,mixed,FALSE,6,Simple tweets,0.461677877,0.277971229,1.60E+12,-0.177289002,0.517601673,1.60E+12,0.543865033,0.514138817,0.433692429,0.338678745
77,H9zz0uon,9/8/20,Female,White/Caucasian/European,Undergraduate,39,Slightly Conservative,Slightly Conservative,Most people have mild illness and are able to recover at home.,"Unless you stop these things from happening, they will start a chain of events that become unmanageable.",0,6,InvestWatchBlog,D,FALSE,mixed,FALSE,5,More biased,0.523981773,0.340275126,1.60E+12,0.18694916,0.939351051,1.60E+12,0.543865033,0.514138817,0.433692429,0.338678745
78,H9zz0uon,9/8/20,Female,White/Caucasian/European,Undergraduate,39,Slightly Conservative,Slightly Conservative,Most people have mild illness and are able to recover at home.,"Unless you stop these things from happening, they will start a chain of events that become unmanageable.",0,7,amlookout,B,FALSE,mixed,TRUE,6,Interesting tweets,0.52877438,0.277971229,1.60E+12,-0.186874217,0.488845955,1.60E+12,0.543865033,0.514138817,0.433692429,0.338678745
79,5oW8UkOc,9/8/20,Male,Hispanic/Latino,Masters,33,Very Consertavite,Moderate,I Feel Very Sad,I Feel Good,1,0,nypost,F,TRUE,happy,FALSE,5,Good,0.830708647,0,1.60E+12,0.522431678,0,1.60E+12,0.823377009,0.004080467,0.84173911,0.008160934
80,5oW8UkOc,9/8/20,Male,Hispanic/Latino,Masters,33,Very Consertavite,Moderate,I Feel Very Sad,I Feel Good,1,1,Jerusalem_Post,H,TRUE,happy,TRUE,5,Good,0.816330824,0.033548252,1.60E+12,0.661417293,0.047926074,1.60E+12,0.823377009,0.004080467,0.84173911,0.008160934
81,5oW8UkOc,9/8/20,Male,Hispanic/Latino,Masters,33,Very Consertavite,Moderate,I Feel Very Sad,I Feel Good,1,2,opednews,C,TRUE,happy,TRUE,7,Good,0.785178876,0.004792607,1.60E+12,0.709343367,0.23963037,1.60E+12,0.823377009,0.004080467,0.84173911,0.008160934
82,5oW8UkOc,9/8/20,Male,Hispanic/Latino,Masters,33,Very Consertavite,Moderate,I Feel Very Sad,I Feel Good,1,3,InvestWatchBlog,D,TRUE,happy,FALSE,5,Good,0.538359595,0.033548252,1.60E+12,0.800402908,0.009585215,1.60E+12,0.823377009,0.004080467,0.84173911,0.008160934
83,5oW8UkOc,9/8/20,Male,Hispanic/Latino,Masters,33,Very Consertavite,Moderate,I Feel Very Sad,I Feel Good,1,4,veteranstoday,A,TRUE,happy,FALSE,5,Good,0.861860595,0.023963037,1.60E+12,0.671002508,0.009585215,1.60E+12,0.823377009,0.004080467,0.84173911,0.008160934
84,5oW8UkOc,9/8/20,Male,Hispanic/Latino,Masters,33,Very Consertavite,Moderate,I Feel Very Sad,I Feel Good,1,5,amlookout,B,TRUE,happy,TRUE,6,Good,0.854671684,0.052718681,1.60E+12,0.57515036,0.01917043,1.60E+12,0.823377009,0.004080467,0.84173911,0.008160934
85,5oW8UkOc,9/8/20,Male,Hispanic/Latino,Masters,33,Very Consertavite,Moderate,I Feel Very Sad,I Feel Good,1,6,MotherJones,E,TRUE,happy,TRUE,5,Good,0.895408847,0.009585215,1.60E+12,0.618283826,0.038340859,1.60E+12,0.823377009,0.004080467,0.84173911,0.008160934
86,5oW8UkOc,9/8/20,Male,Hispanic/Latino,Masters,33,Very Consertavite,Moderate,I Feel Very Sad,I Feel Good,1,7,CNNPolitics,G,TRUE,happy,FALSE,5,Good,0.859464291,0,1.60E+12,0.747684226,0.028755644,1.60E+12,0.823377009,0.004080467,0.84173911,0.008160934
87,StLemexU,9/8/20,Male,White/Caucasian/European,Undergraduate,34,Moderate,Slightly Conservative,"temperature may go up when you exercise, wear too many clothes, take a hot.You should always consult with your doctor in the following cases.",your sense of self to answer how you'd hypothetically deal with a conflict.,0,0,opednews,C,TRUE,angry,FALSE,48,,0.557530025,0.086266933,1.60E+12,-0.225215076,0.191704296,1.60E+12,,,,
88,StLemexU,9/8/20,Male,White/Caucasian/European,Undergraduate,34,Moderate,Slightly Conservative,"temperature may go up when you exercise, wear too many clothes, take a hot.You should always consult with your doctor in the following cases.",your sense of self to answer how you'd hypothetically deal with a conflict.,0,1,InvestWatchBlog,D,TRUE,angry,TRUE,49,,0.567115239,0.138985615,1.60E+12,0.325934775,0.316312089,1.60E+12,,,,
89,StLemexU,9/8/20,Male,White/Caucasian/European,Undergraduate,34,Moderate,Slightly Conservative,"temperature may go up when you exercise, wear too many clothes, take a hot.You should always consult with your doctor in the following cases.",your sense of self to answer how you'd hypothetically deal with a conflict.,0,2,CNNPolitics,G,TRUE,angry,TRUE,45,,0.425733321,0.076681718,1.60E+12,0.220497412,0.220459941,1.60E+12,,,,
90,StLemexU,9/8/20,Male,White/Caucasian/European,Undergraduate,34,Moderate,Slightly Conservative,"temperature may go up when you exercise, wear too many clothes, take a hot.You should always consult with your doctor in the following cases.",your sense of self to answer how you'd hypothetically deal with a conflict.,0,3,amlookout,B,TRUE,angry,FALSE,46,,0.581493062,0.067096504,1.60E+12,-0.354615476,0.172533867,1.60E+12,,,,
91,StLemexU,9/8/20,Male,White/Caucasian/European,Undergraduate,34,Moderate,Slightly Conservative,"temperature may go up when you exercise, wear too many clothes, take a hot.You should always consult with your doctor in the following cases.",your sense of self to answer how you'd hypothetically deal with a conflict.,0,4,veteranstoday,A,TRUE,angry,TRUE,46,,0.57430415,0.01917043,1.60E+12,0.541602108,0.354652948,1.60E+12,,,,
92,9iTsGg0V,9/8/20,Female,Native American,Undergraduate,29,Slightly Conservative,Very Consertavite,going to check hospitel first,I will call the cashier,0,0,Jerusalem_Post,H,FALSE,mixed,TRUE,6,,0.605456099,0.162948652,1.60E+12,0.498468641,0.316312089,1.60E+12,0.856020744,0.183621006,0.715244639,0.195862407
93,9iTsGg0V,9/8/20,Female,Native American,Undergraduate,29,Slightly Conservative,Very Consertavite,going to check hospitel first,I will call the cashier,0,1,InvestWatchBlog,D,FALSE,mixed,TRUE,7,,0.507207647,0.081474326,1.60E+12,0.560772538,0.287556444,1.60E+12,0.856020744,0.183621006,0.715244639,0.195862407
94,9iTsGg0V,9/8/20,Female,Native American,Undergraduate,29,Slightly Conservative,Very Consertavite,going to check hospitel first,I will call the cashier,0,2,nypost,F,FALSE,mixed,FALSE,7,,0.543152202,0.1294004,1.60E+12,0.215704805,0.373823377,1.60E+12,0.856020744,0.183621006,0.715244639,0.195862407
95,9iTsGg0V,9/8/20,Female,Native American,Undergraduate,29,Slightly Conservative,Very Consertavite,going to check hospitel first,I will call the cashier,0,3,opednews,C,FALSE,mixed,FALSE,6,,0.598267188,0.244422978,1.60E+12,0.340312597,0.699720681,1.60E+12,0.856020744,0.183621006,0.715244639,0.195862407
96,9iTsGg0V,9/8/20,Female,Native American,Undergraduate,29,Slightly Conservative,Very Consertavite,going to check hospitel first,I will call the cashier,0,4,MotherJones,E,FALSE,mixed,TRUE,6,,0.559926328,0.191704296,1.60E+12,0.210912197,0.392993807,1.60E+12,0.856020744,0.183621006,0.715244639,0.195862407
97,9iTsGg0V,9/8/20,Female,Native American,Undergraduate,29,Slightly Conservative,Very Consertavite,going to check hospitel first,I will call the cashier,0,5,veteranstoday,A,FALSE,mixed,TRUE,7,,0.603059795,0.186911689,1.60E+12,0.359483027,0.450505096,1.60E+12,0.856020744,0.183621006,0.715244639,0.195862407
98,9iTsGg0V,9/8/20,Female,Native American,Undergraduate,29,Slightly Conservative,Very Consertavite,going to check hospitel first,I will call the cashier,0,6,CNNPolitics,G,FALSE,mixed,FALSE,5,,0.63900435,0.167741259,1.60E+12,0.373860849,0.306726874,1.60E+12,0.856020744,0.183621006,0.715244639,0.195862407
99,9iTsGg0V,9/8/20,Female,Native American,Undergraduate,29,Slightly Conservative,Very Consertavite,going to check hospitel first,I will call the cashier,0,7,amlookout,B,FALSE,mixed,FALSE,8,,0.576700454,0.364238163,1.60E+12,0.436164745,0.651794607,1.60E+12,0.856020744,0.183621006,0.715244639,0.195862407
100,IFveuHbC,9/8/20,Female,White/Caucasian/European,Undergraduate,50,Moderate,Slightly liberal,I just take advise of the doctor and go to the interview.,I found the cashier and give money to him.,0,0,veteranstoday,A,TRUE,angry,TRUE,5,,0.775593661,0.186911689,1.60E+12,0.249253056,0.335482518,1.60E+12,0.443893596,0.505977915,0.654037637,0.126494471
101,IFveuHbC,9/8/20,Female,White/Caucasian/European,Undergraduate,50,Moderate,Slightly liberal,I just take advise of the doctor and go to the interview.,I found the cashier and give money to him.,0,1,opednews,C,TRUE,angry,FALSE,6,,0.43771484,0.167741259,1.60E+12,0.062341368,0.680550251,1.60E+12,0.443893596,0.505977915,0.654037637,0.126494471
102,IFveuHbC,9/8/20,Female,White/Caucasian/European,Undergraduate,50,Moderate,Slightly liberal,I just take advise of the doctor and go to the interview.,I found the cashier and give money to him.,0,2,Jerusalem_Post,H,TRUE,angry,TRUE,5,,0.401770284,0.254008192,1.60E+12,0.134230479,0.47926074,1.60E+12,0.443893596,0.505977915,0.654037637,0.126494471
103,IFveuHbC,9/8/20,Female,White/Caucasian/European,Undergraduate,50,Moderate,Slightly liberal,I just take advise of the doctor and go to the interview.,I found the cashier and give money to him.,0,3,CNNPolitics,G,TRUE,angry,TRUE,5,,0.533566988,0,1.60E+12,-0.368993299,0.555942532,1.60E+12,0.443893596,0.505977915,0.654037637,0.126494471
104,IFveuHbC,9/8/20,Female,White/Caucasian/European,Undergraduate,50,Moderate,Slightly liberal,I just take advise of the doctor and go to the interview.,I found the cashier and give money to him.,0,4,MotherJones,E,TRUE,angry,FALSE,5,,0.389788765,0.215667333,1.60E+12,0.359483027,0.412164237,1.60E+12,0.443893596,0.505977915,0.654037637,0.126494471
105,IFveuHbC,9/8/20,Female,White/Caucasian/European,Undergraduate,50,Moderate,Slightly liberal,I just take advise of the doctor and go to the interview.,I found the cashier and give money to him.,0,5,InvestWatchBlog,D,TRUE,angry,TRUE,5,,0.356240514,0.158156044,1.60E+12,0.07671919,0.230045155,1.60E+12,0.443893596,0.505977915,0.654037637,0.126494471
106,IFveuHbC,9/8/20,Female,White/Caucasian/European,Undergraduate,50,Moderate,Slightly liberal,I just take advise of the doctor and go to the interview.,I found the cashier and give money to him.,0,6,nypost,F,TRUE,angry,FALSE,5,,0.279558777,0.301934303,1.60E+12,0.162986123,0.488845955,1.60E+12,0.443893596,0.505977915,0.654037637,0.126494471
107,IFveuHbC,9/8/20,Female,White/Caucasian/European,Undergraduate,50,Moderate,Slightly liberal,I just take advise of the doctor and go to the interview.,I found the cashier and give money to him.,0,7,amlookout,B,TRUE,angry,FALSE,6,,0.332277477,0.148570829,1.60E+12,0.440957353,0.73806154,1.60E+12,0.443893596,0.505977915,0.654037637,0.126494471
108,h2mCRDgD,9/8/20,Male,African American/Black,Undergraduate,45,Very liberal,Very liberal,I will appear before the panel and give reasons i might not do well,I will pick up the item and write a note down to indicate its not a theft ,0,0,CNNPolitics,G,FALSE,mixed,TRUE,7,the account seems to be negative on a political party,0.212462273,0.052718681,1.60E+12,0.656624686,0.201289511,1.60E+12,0.007283633,0.008160934,0.986595681,
109,h2mCRDgD,9/8/20,Male,African American/Black,Undergraduate,45,Very liberal,Very liberal,I will appear before the panel and give reasons i might not do well,I will pick up the item and write a note down to indicate its not a theft ,0,1,Jerusalem_Post,H,FALSE,mixed,FALSE,6,This account shows more negativity which is likely untrue ,0.238821614,0.091059541,1.60E+12,0.757269441,0.2588008,1.60E+12,0.007283633,0.008160934,0.986595681,
110,h2mCRDgD,9/8/20,Male,African American/Black,Undergraduate,45,Very liberal,Very liberal,I will appear before the panel and give reasons i might not do well,I will pick up the item and write a note down to indicate its not a theft ,0,2,opednews,C,FALSE,mixed,FALSE,5,This account has more balanced tweets ,0.893012543,0.057511289,1.60E+12,0.004830079,0.153363437,1.60E+12,0.007283633,0.008160934,0.986595681,
111,h2mCRDgD,9/8/20,Male,African American/Black,Undergraduate,45,Very liberal,Very liberal,I will appear before the panel and give reasons i might not do well,I will pick up the item and write a note down to indicate its not a theft ,0,3,MotherJones,E,FALSE,mixed,FALSE,5,This account post some personal attack which is not ideal ,0.344258995,0.100644755,1.60E+12,0.83395116,1.579942967,1.60E+12,0.007283633,0.008160934,0.986595681,
112,h2mCRDgD,9/8/20,Male,African American/Black,Undergraduate,45,Very liberal,Very liberal,I will appear before the panel and give reasons i might not do well,I will pick up the item and write a note down to indicate its not a theft ,0,4,nypost,F,FALSE,mixed,TRUE,6,This account placed more balance on political orientation without attacks ,0.893012543,0.062303896,1.60E+12,-0.814705824,0.134193007,1.60E+12,0.007283633,0.008160934,0.986595681,
113,h2mCRDgD,9/8/20,Male,African American/Black,Undergraduate,45,Very liberal,Very liberal,I will appear before the panel and give reasons i might not do well,I will pick up the item and write a note down to indicate its not a theft ,0,5,InvestWatchBlog,D,FALSE,mixed,FALSE,7,"The account bias towards the republican, not a good politician ",0.857067987,0.052718681,1.60E+12,0.920218093,0.143778222,1.60E+12,0.007283633,0.008160934,0.986595681,
114,h2mCRDgD,9/8/20,Male,African American/Black,Undergraduate,45,Very liberal,Very liberal,I will appear before the panel and give reasons i might not do well,I will pick up the item and write a note down to indicate its not a theft ,0,6,amlookout,B,FALSE,mixed,TRUE,7,"Though a credible source, and a little bias. but good account",0.895408847,0.115022578,1.60E+12,-0.891387542,0.191704296,1.60E+12,0.007283633,0.008160934,0.986595681,
115,tPWBEdeu,9/8/20,Male,White/Caucasian/European,Undergraduate,28,Very Consertavite,Very Consertavite,i would use a drug for the main time then go for the interview also letting them my current situation ,i would drop the amount of the item and leave ,0,0,nypost,F,TRUE,happy,FALSE,5,i felt some of the tweets are so biased ,0.293936599,0.177326474,1.60E+12,0.972936774,1.637454256,1.60E+12,0.564267367,0.257069409,0.515301765,0.236667075
116,tPWBEdeu,9/8/20,Male,White/Caucasian/European,Undergraduate,28,Very Consertavite,Very Consertavite,i would use a drug for the main time then go for the interview also letting them my current situation ,i would drop the amount of the item and leave ,0,1,amlookout,B,TRUE,happy,TRUE,6,i felt the tweets were true and original ,0.984072083,0.933749706,1.60E+12,0.872292019,1.244460449,1.60E+12,0.564267367,0.257069409,0.515301765,0.236667075
117,tPWBEdeu,9/8/20,Male,White/Caucasian/European,Undergraduate,28,Very Consertavite,Very Consertavite,i would use a drug for the main time then go for the interview also letting them my current situation ,i would drop the amount of the item and leave ,0,2,veteranstoday,A,TRUE,happy,FALSE,6,the tweets were real to me i trust them ,0.924164491,0.821123432,1.60E+12,0.853121589,1.565565145,1.60E+12,0.564267367,0.257069409,0.515301765,0.236667075
118,tPWBEdeu,9/8/20,Male,White/Caucasian/European,Undergraduate,28,Very Consertavite,Very Consertavite,i would use a drug for the main time then go for the interview also letting them my current situation ,i would drop the amount of the item and leave ,0,3,InvestWatchBlog,D,TRUE,happy,FALSE,8,all the tweet are very not true and considered biased ,0.023154281,0.382599854,1.60E+12,-0.929728401,0.81791839,1.60E+12,0.564267367,0.257069409,0.515301765,0.236667075
119,tPWBEdeu,9/8/20,Male,White/Caucasian/European,Undergraduate,28,Very Consertavite,Very Consertavite,i would use a drug for the main time then go for the interview also letting them my current situation ,i would drop the amount of the item and leave ,0,4,MotherJones,E,TRUE,happy,FALSE,7,the news stories were obviously not real ,0.039928407,0.339466388,1.60E+12,-0.939313616,0.793955353,1.60E+12,0.564267367,0.257069409,0.515301765,0.236667075
120,tPWBEdeu,9/8/20,Male,White/Caucasian/European,Undergraduate,28,Very Consertavite,Very Consertavite,i would use a drug for the main time then go for the interview also letting them my current situation ,i would drop the amount of the item and leave ,0,5,Jerusalem_Post,H,TRUE,happy,TRUE,6,these tweets are not credible ,0.092647088,0.231632703,1.60E+12,-0.886594935,0.36262065,1.60E+12,0.564267367,0.257069409,0.515301765,0.236667075
