"","X","usertoken","date","inst_credibleCertainChoice","inst_credibleCertainUncertainty","inst_nCredibleNCertain","inst_nCredibleNCertainUncertainty","preq_gender","preq_race","preq_education","preq_age","postq_economic","postq_social","postq_attention1","postq_attention2","account_index","condition_account","condition_accAlias","condition_block","condition_emotionSort","condition_showImage","condition_credibleLabel","condition_politicalLabel","count_tweets","sourceComment","credibility_choice","credibility_uncertainty","credibility_time","politicalOrientation_choice","politicalOrientation_uncertainty","politicalOrientation_time","credibility_choice_binary","accuracy","condition_showImage_cat","condition_emotion"
"36",43,"cyLX48Dh","09/10/20",0.986308224541571,0.916952179414264,0.00308429554144775,0.55793265169644,"Male","African American/Black","Undergraduate",20,"Very liberal","Very liberal","I would get in contact with the interviewer and see if I can reschedule before determining if I need to go to the doctor. ","I would go to the front desk and see if there is an employee around to assist me in making my purchase. ",4,"MotherJones","E","False","mixed","True",1,"left",8,"This account seems to be unbiased and has a centrist political standing. Each tweet was more or less a statement or convincing fact rather than an outrageous headline. Honestly, I couldn't really tell if it was credible or not.",0.509585113207214,0.115021849912931,1599780820532,0.014377649334723,0.402576474695259,1599780831686,1,"True","with image","mixed"
"37",44,"cyLX48Dh","09/10/20",0.986308224541571,0.916952179414264,0.00308429554144775,0.55793265169644,"Male","African American/Black","Undergraduate",20,"Very liberal","Very liberal","I would get in contact with the interviewer and see if I can reschedule before determining if I need to go to the doctor. ","I would go to the front desk and see if there is an employee around to assist me in making my purchase. ",5,"Jerusalem_Post","H","False","mixed","True",1,"right",6,"The images and captions were not as clear for me in this account and its tweets. However, I think they were slightly oriented to the right. But also somewhat credible. ",0.595851500641913,0.100644118673815,1599781048939,0.0670959972114828,0.642205474938378,1599781060627,1,"True","with image","mixed"
"38",45,"cyLX48Dh","09/10/20",0.986308224541571,0.916952179414264,0.00308429554144775,0.55793265169644,"Male","African American/Black","Undergraduate",20,"Very liberal","Very liberal","I would get in contact with the interviewer and see if I can reschedule before determining if I need to go to the doctor. ","I would go to the front desk and see if there is an employee around to assist me in making my purchase. ",6,"opednews","C","False","mixed","False",0,"left",10,"I got a very left-leaning feeling from the composition of the posts on this twitter account. I was able to see that there was some bias on a few tweets, however, I believe this source is credible. ",0.579077480862943,0.0862664605636212,1599781250889,-0.723679202657688,0.105436732317981,1599781258223,1,"False","without image","mixed"
"39",46,"D8tL8j5K","09/11/20",0.98372640481155,0.959285490721363,0.0244205500803837,0.989836633334097,"Male","White/Caucasian/European","Undergraduate",22,"Slightly Conservative","Very liberal","contact the interviewer and ask if they are able to reschedule and if not set up a zoom call ","leave a sum of money on the counter and leave or wait for the cashier ",0,"amlookout","B","True","angry","True",0,"right",5,"They are using language such as ""Looney Left"" and the unflattering close-ups of democratic representatives",0.0854581770997143,0.057511288836969,1599787517782,0.963351559516321,1.92021809288859,1599787522618,0,"True","with image","angry"
"40",47,"D8tL8j5K","09/11/20",0.98372640481155,0.959285490721363,0.0244205500803837,0.989836633334097,"Male","White/Caucasian/European","Undergraduate",22,"Slightly Conservative","Very liberal","contact the interviewer and ask if they are able to reschedule and if not set up a zoom call ","leave a sum of money on the counter and leave or wait for the cashier ",1,"InvestWatchBlog","D","True","angry","False",0,"right",8,"This one is less obvious but there were a few instances of bias being shown",0.452092661717738,0.479260740308075,1599787846574,0.642246863509911,0.479260740308075,1599787856142,0,"True","without image","angry"
"41",48,"D8tL8j5K","09/11/20",0.98372640481155,0.959285490721363,0.0244205500803837,0.989836633334097,"Male","White/Caucasian/European","Undergraduate",22,"Slightly Conservative","Very liberal","contact the interviewer and ask if they are able to reschedule and if not set up a zoom call ","leave a sum of money on the counter and leave or wait for the cashier ",2,"veteranstoday","A","True","angry","False",0,"left",5,"These seem much less biased. They are stating facts as opposed to having adjectives swaying towards a type of thinking
",0.763612142917986,0.263593407169441,1599788031063,-0.00475513590599008,0.479260740308075,1599788039939,1,"False","without image","angry"
"42",49,"D8tL8j5K","09/11/20",0.98372640481155,0.959285490721363,0.0244205500803837,0.989836633334097,"Male","White/Caucasian/European","Undergraduate",22,"Slightly Conservative","Very liberal","contact the interviewer and ask if they are able to reschedule and if not set up a zoom call ","leave a sum of money on the counter and leave or wait for the cashier ",3,"nypost","F","True","angry","True",1,"right",13,"The quotes around some words or phrases make the tweet seem ironic or sarcastic which sounds biased",0.7228749799918,0.105437362867776,1599788248907,0.4457499599836,0.287556444184845,1599788254803,1,"True","with image","angry"
"43",50,"D8tL8j5K","09/11/20",0.98372640481155,0.959285490721363,0.0244205500803837,0.989836633334097,"Male","White/Caucasian/European","Undergraduate",22,"Slightly Conservative","Very liberal","contact the interviewer and ask if they are able to reschedule and if not set up a zoom call ","leave a sum of money on the counter and leave or wait for the cashier ",4,"Jerusalem_Post","H","True","angry","False",1,"right",7,"There are a few tweets that seem biased but overall it seems like a credible source",0.816330824351875,0.172533866510907,1599788425140,-0.771572356963602,0.712481027312246,1599788420688,1,"True","without image","angry"
"44",51,"D8tL8j5K","09/11/20",0.98372640481155,0.959285490721363,0.0244205500803837,0.989836633334097,"Male","White/Caucasian/European","Undergraduate",22,"Slightly Conservative","Very liberal","contact the interviewer and ask if they are able to reschedule and if not set up a zoom call ","leave a sum of money on the counter and leave or wait for the cashier ",5,"opednews","C","True","angry","True",0,"left",8,"The unflattering images of the close-ups or caricatures make this account not credible and very left  ",0.293936599133727,0.119815221641711,1599788616884,-0.968069260489913,0.11340506536246,1599788613660,0,"True","with image","angry"
"45",52,"D8tL8j5K","09/11/20",0.98372640481155,0.959285490721363,0.0244205500803837,0.989836633334097,"Male","White/Caucasian/European","Undergraduate",22,"Slightly Conservative","Very liberal","contact the interviewer and ask if they are able to reschedule and if not set up a zoom call ","leave a sum of money on the counter and leave or wait for the cashier ",6,"CNNPolitics","G","True","angry","True",1,"left",7,"it seemed as though they are just stating facts for the most part
",0.749234320708744,0.095852148061615,1599788775228,3.74714970905465e-05,0.64220939201282,1599788778319,1,"True","with image","angry"
"46",53,"D8tL8j5K","09/11/20",0.98372640481155,0.959285490721363,0.0244205500803837,0.989836633334097,"Male","White/Caucasian/European","Undergraduate",22,"Slightly Conservative","Very liberal","contact the interviewer and ask if they are able to reschedule and if not set up a zoom call ","leave a sum of money on the counter and leave or wait for the cashier ",7,"MotherJones","E","True","angry","False",1,"left",9,"It just sounds like facts are being stated ",0.686930424468694,0.0862669332554535,1599788936084,-0.464845483166435,0.306726946926553,1599788934191,1,"True","without image","angry"
