,usertoken,date,condition,account_index,tweet_index,familiarity,favorability,familiarity_number,favorability_number,condition_person,condition_accAlias,condition_personCluster,condition_showImage,biasChoice,biasCI,time,condition_imageIdx
153,vIdiw5Yw,10/06/20,happy,5,4,Moderately familiar,Slightly negative,1,-1,Hillary Clinton,L,100,True,0.4402451341877257,0.23934977718531397,1602005973092.0,happy_img_idx
154,vIdiw5Yw,10/06/20,happy,5,5,Moderately familiar,Slightly negative,1,-1,Hillary Clinton,L,100,True,0.7497491249257372,0.22696961629641832,1602005980556.0,happy_img_idx
155,vIdiw5Yw,10/06/20,happy,6,0,Not at all familiar,Neutral,-2,0,Theresa May,K,122,True,0.4319916935951286,0.5034598761484191,1602006086456.0,happy_img_idx
156,vIdiw5Yw,10/06/20,happy,6,1,Not at all familiar,Neutral,-2,0,Theresa May,K,122,True,0.44643521463217345,0.3466445048890755,1602006096136.0,happy_img_idx
157,vIdiw5Yw,10/06/20,happy,6,2,Not at all familiar,Neutral,-2,0,Theresa May,K,122,True,0.3432672072247105,0.49933315585212057,1602006105608.0,happy_img_idx
158,vIdiw5Yw,10/06/20,happy,6,3,Not at all familiar,Neutral,-2,0,Theresa May,K,122,True,0.37009088915065086,0.6520218068151657,1602006116559.0,happy_img_idx
159,vIdiw5Yw,10/06/20,happy,6,4,Not at all familiar,Neutral,-2,0,Theresa May,K,122,True,0.38659777033584497,0.5694874008891955,1602006126423.0,happy_img_idx
160,vIdiw5Yw,10/06/20,happy,6,5,Not at all familiar,Neutral,-2,0,Theresa May,K,122,True,0.5165894596692483,0.5117133167410162,1602006135743.0,happy_img_idx
161,vIdiw5Yw,10/06/20,happy,7,0,Not at all familiar,Neutral,-2,0,Angela Merkel,N,126,True,0.43611841389142714,0.6025011632595836,1602006219412.0,happy_img_idx
162,vIdiw5Yw,10/06/20,happy,7,1,Not at all familiar,Neutral,-2,0,Angela Merkel,N,126,True,0.3123168050024716,0.20633601481492583,1602006229660.0,happy_img_idx
163,vIdiw5Yw,10/06/20,happy,7,2,Not at all familiar,Neutral,-2,0,Angela Merkel,N,126,True,0.403104651521039,0.3714048266668666,1602006241267.0,happy_img_idx
164,vIdiw5Yw,10/06/20,happy,7,3,Not at all familiar,Neutral,-2,0,Angela Merkel,N,126,True,0.04201662559491872,0.14931135329868017,1602006252178.0,happy_img_idx
165,vIdiw5Yw,10/06/20,happy,7,4,Not at all familiar,Neutral,-2,0,Angela Merkel,N,126,True,0.6445177573701251,0.23522299392026103,1602006262314.0,happy_img_idx
166,vIdiw5Yw,10/06/20,happy,7,5,Not at all familiar,Neutral,-2,0,Angela Merkel,N,126,True,0.4319916935951286,0.44568579200023983,1602006269842.0,happy_img_idx
167,vIdiw5Yw,10/06/20,happy,7,6,Not at all familiar,Neutral,-2,0,Angela Merkel,N,126,True,0.4443718544840242,0.350771225185374,1602006279185.0,happy_img_idx
168,frlfl52L,10/06/20,happy,0,0,Somewhat familiar,Neutral,0,0,Theresa May,K,122,True,0.056953465562583336,0.27920145566771626,1602004812920.0,happy_img_idx
169,frlfl52L,10/06/20,happy,0,1,Somewhat familiar,Neutral,0,0,Theresa May,K,122,True,0.015788237459060567,0.07056774992139965,1602004828913.0,happy_img_idx
170,frlfl52L,10/06/20,happy,0,2,Somewhat familiar,Neutral,0,0,Theresa May,K,122,True,0.0001369481841065437,0.01970105977779907,1602004840616.0,happy_img_idx
171,frlfl52L,10/06/20,happy,0,3,Somewhat familiar,Neutral,0,0,Theresa May,K,122,True,0.0020933593434757968,0.003912822318738506,1602004850592.0,happy_img_idx
172,frlfl52L,10/06/20,happy,0,4,Somewhat familiar,Neutral,0,0,Theresa May,K,122,True,0.00404977050284505,0.007825644637477012,1602004862385.0,happy_img_idx
173,frlfl52L,10/06/20,happy,1,0,Moderately familiar,Very negative,1,-2,Vladimir Putin,J,111,True,0.006006181662214303,0.051003638327707115,1602004956493.0,happy_img_idx
174,frlfl52L,10/06/20,happy,1,1,Moderately familiar,Very negative,1,-2,Vladimir Putin,J,111,True,0.02361388209653758,0.0725241610807689,1602004969509.0,happy_img_idx
175,frlfl52L,10/06/20,happy,1,2,Moderately familiar,Very negative,1,-2,Vladimir Putin,J,111,True,0.00404977050284505,0.052960049487076374,1602004977661.0,happy_img_idx
176,frlfl52L,10/06/20,happy,1,3,Moderately familiar,Very negative,1,-2,Vladimir Putin,J,111,True,0.021657470937168324,0.051003638327707115,1602004986292.0,happy_img_idx
177,frlfl52L,10/06/20,happy,1,4,Moderately familiar,Very negative,1,-2,Vladimir Putin,J,111,True,0.2349062873084169,0.5283679761400374,1602005004516.0,happy_img_idx
178,frlfl52L,10/06/20,happy,1,5,Moderately familiar,Very negative,1,-2,Vladimir Putin,J,111,True,0.007962592821583556,0.02557029325590683,1602005013437.0,happy_img_idx
179,frlfl52L,10/06/20,happy,1,6,Moderately familiar,Very negative,1,-2,Vladimir Putin,J,111,True,0.015788237459060567,0.023476933912431032,1602005019147.0,happy_img_idx
180,frlfl52L,10/06/20,happy,2,0,Moderately familiar,Very Positive,1,2,Angela Merkel,N,126,True,0.0979575061525692,0.15260007043080173,1602005115938.0,happy_img_idx
181,frlfl52L,10/06/20,happy,2,1,Moderately familiar,Very Positive,1,2,Angela Merkel,N,126,True,0.01774464861842982,0.03130257854990804,1602005123041.0,happy_img_idx
182,frlfl52L,10/06/20,happy,2,2,Moderately familiar,Very Positive,1,2,Angela Merkel,N,126,True,0.19186524180229333,0.215205257383083,1602005134513.0,happy_img_idx
183,frlfl52L,10/06/20,happy,2,3,Moderately familiar,Very Positive,1,2,Angela Merkel,N,126,True,0.02361388209653758,0.0725241610807689,1602005143761.0,happy_img_idx
184,frlfl52L,10/06/20,happy,2,4,Moderately familiar,Very Positive,1,2,Angela Merkel,N,126,True,0.11556520658689247,0.24077552078652464,1602005155328.0,happy_img_idx
185,frlfl52L,10/06/20,happy,2,5,Moderately familiar,Very Positive,1,2,Angela Merkel,N,126,True,0.3366396825218506,0.30128731854286495,1602005164168.0,happy_img_idx
186,frlfl52L,10/06/20,happy,2,6,Moderately familiar,Very Positive,1,2,Angela Merkel,N,126,True,0.04709081600896861,0.10382673963067694,1602005170592.0,happy_img_idx
187,frlfl52L,10/06/20,happy,3,0,Moderately familiar,Very negative,1,-2,Kim Jong-un,P,132,True,0.06861133876203039,0.1938216529616626,1602005271974.0,happy_img_idx
188,frlfl52L,10/06/20,happy,3,1,Moderately familiar,Very negative,1,-2,Kim Jong-un,P,132,True,0.4677192301995906,0.5321438353484367,1602005282454.0,happy_img_idx
189,frlfl52L,10/06/20,happy,3,2,Moderately familiar,Very negative,1,-2,Kim Jong-un,P,132,True,0.0764369833995074,0.18795241948355482,1602005290102.0,happy_img_idx
190,frlfl52L,10/06/20,happy,3,3,Moderately familiar,Very negative,1,-2,Kim Jong-un,P,132,True,0.08621903919635367,0.22316782035220134,1602005297997.0,happy_img_idx
191,frlfl52L,10/06/20,happy,3,4,Moderately familiar,Very negative,1,-2,Kim Jong-un,P,132,True,0.26229605846581905,0.532280798458776,1602005307661.0,happy_img_idx
192,frlfl52L,10/06/20,happy,3,5,Moderately familiar,Very negative,1,-2,Kim Jong-un,P,132,True,0.34055250484058913,0.3756309425988965,1602005318597.0,happy_img_idx
193,frlfl52L,10/06/20,happy,3,6,Moderately familiar,Very negative,1,-2,Kim Jong-un,P,132,True,0.09013186151509217,0.2094729422366166,1602005328517.0,happy_img_idx
194,frlfl52L,10/06/20,happy,4,0,Extremely familiar,Slightly Positive,2,1,Hillary Clinton,L,100,True,0.5459756765743607,0.2465078060805257,1602005432050.0,happy_img_idx
195,frlfl52L,10/06/20,happy,4,1,Extremely familiar,Slightly Positive,2,1,Hillary Clinton,L,100,True,0.1644754855711238,0.1839026788331749,1602005440250.0,happy_img_idx
196,frlfl52L,10/06/20,happy,4,2,Extremely familiar,Slightly Positive,2,1,Hillary Clinton,L,100,True,0.38946278382482047,0.3912822318738505,1602005447882.0,happy_img_idx
197,frlfl52L,10/06/20,happy,4,3,Extremely familiar,Slightly Positive,2,1,Hillary Clinton,L,100,True,0.5342372096181451,0.23476933912431042,1602005457466.0,happy_img_idx
198,frlfl52L,10/06/20,happy,4,4,Extremely familiar,Slightly Positive,2,1,Hillary Clinton,L,100,True,0.6359705899053464,0.20737958289314062,1602005469609.0,happy_img_idx
199,frlfl52L,10/06/20,happy,4,5,Extremely familiar,Slightly Positive,2,1,Hillary Clinton,L,100,True,0.5616269658493147,0.1760770043432327,1602005475657.0,happy_img_idx
200,frlfl52L,10/06/20,happy,5,0,Extremely familiar,Very Positive,2,2,Barack Obama,O,117,True,0.935301497288842,0.07825644637477014,1602005558559.0,happy_img_idx
201,frlfl52L,10/06/20,happy,5,1,Extremely familiar,Very Positive,2,2,Barack Obama,O,117,True,0.006006181662214303,0.02361388209653758,1602005566359.0,happy_img_idx
202,frlfl52L,10/06/20,happy,5,2,Extremely familiar,Very Positive,2,2,Barack Obama,O,117,True,0.02361388209653758,0.04304104550612356,1602005573046.0,happy_img_idx
203,frlfl52L,10/06/20,happy,5,3,Extremely familiar,Very Positive,2,2,Barack Obama,O,117,True,0.4227217735340978,0.13694878115584763,1602005583247.0,happy_img_idx
204,frlfl52L,10/06/20,happy,5,4,Extremely familiar,Very Positive,2,2,Barack Obama,O,117,True,0.32685762672500435,0.18390264898070985,1602005590582.0,happy_img_idx
205,frlfl52L,10/06/20,happy,5,5,Extremely familiar,Very Positive,2,2,Barack Obama,O,117,True,0.021657470937168324,0.02738975623116955,1602005597470.0,happy_img_idx
206,frlfl52L,10/06/20,happy,5,6,Extremely familiar,Very Positive,2,2,Barack Obama,O,117,True,0.029483115574645335,0.04304104550612356,1602005605310.0,happy_img_idx
207,frlfl52L,10/06/20,happy,5,7,Extremely familiar,Very Positive,2,2,Barack Obama,O,117,True,0.015788237459060567,0.023476933912431032,1602005617198.0,happy_img_idx
208,frlfl52L,10/06/20,happy,6,0,Somewhat familiar,Neutral,0,0,Emanuel Macron,M,54,True,0.17425754136797006,0.10955902492467812,1602005720084.0,happy_img_idx
209,frlfl52L,10/06/20,happy,6,1,Somewhat familiar,Neutral,0,0,Emanuel Macron,M,54,True,0.09404468383383068,0.07434362405603165,1602005729564.0,happy_img_idx
210,frlfl52L,10/06/20,happy,6,2,Somewhat familiar,Neutral,0,0,Emanuel Macron,M,54,True,0.029483115574645335,0.03130257854990805,1602005737950.0,happy_img_idx
211,frlfl52L,10/06/20,happy,6,3,Somewhat familiar,Neutral,0,0,Emanuel Macron,M,54,True,0.03143952673401459,0.03130257854990805,1602005745171.0,happy_img_idx
212,frlfl52L,10/06/20,happy,6,4,Somewhat familiar,Neutral,0,0,Emanuel Macron,M,54,True,0.409026895418513,0.22694369448683327,1602005755506.0,happy_img_idx
213,frlfl52L,10/06/20,happy,6,5,Somewhat familiar,Neutral,0,0,Emanuel Macron,M,54,True,0.0764369833995074,0.06651797941855461,1602005763009.0,happy_img_idx
214,frlfl52L,10/06/20,happy,7,0,Extremely familiar,Very negative,2,-2,Donald Trump,I,129,True,0.2681652919439268,0.1291231365183707,1602005834850.0,happy_img_idx
215,frlfl52L,10/06/20,happy,7,1,Extremely familiar,Very negative,2,-2,Donald Trump,I,129,True,0.04709081600896861,0.04695386782486208,1602005842328.0,happy_img_idx
216,frlfl52L,10/06/20,happy,7,2,Extremely familiar,Very negative,2,-2,Donald Trump,I,129,True,0.05882928296518413,0.09390773564972414,1602005849176.0,happy_img_idx
217,frlfl52L,10/06/20,happy,7,3,Extremely familiar,Very negative,2,-2,Donald Trump,I,129,True,0.08817545035572293,0.09782055796846265,1602005860136.0,happy_img_idx
218,frlfl52L,10/06/20,happy,7,4,Extremely familiar,Very negative,2,-2,Donald Trump,I,129,True,0.02361388209653758,0.04304104550612356,1602005864856.0,happy_img_idx
219,frlfl52L,10/06/20,happy,7,5,Extremely familiar,Very negative,2,-2,Donald Trump,I,129,True,0.0979575061525692,0.1330359588371092,1602005873152.0,happy_img_idx
220,fXNveHje,10/06/20,angry,0,0,Moderately familiar,Very negative,1,-2,Kim Jong-un,P,132,True,0.22937786332522617,0.19986414909557831,1602005950043.0,angry_img_idx
221,fXNveHje,10/06/20,angry,0,1,Moderately familiar,Very negative,1,-2,Kim Jong-un,P,132,True,0.20390498157775053,0.1332427660637189,1602005961539.0,angry_img_idx
222,fXNveHje,10/06/20,angry,0,2,Moderately familiar,Very negative,1,-2,Kim Jong-un,P,132,True,0.11377016924052895,0.07837809768454049,1602005970197.0,angry_img_idx
223,fXNveHje,10/06/20,angry,0,3,Moderately familiar,Very negative,1,-2,Kim Jong-un,P,132,True,0.04714878620866953,0.039189048842270244,1602005983199.0,angry_img_idx
224,fXNveHje,10/06/20,angry,0,4,Moderately familiar,Very negative,1,-2,Kim Jong-un,P,132,True,0.06282440574557763,0.09405371722144859,1602006000586.0,angry_img_idx
225,fXNveHje,10/06/20,angry,1,0,Extremely familiar,Neutral,2,0,Hillary Clinton,L,100,True,0.8230919532856205,0.08229700256876749,1602006055305.0,angry_img_idx
226,fXNveHje,10/06/20,angry,1,1,Extremely familiar,Neutral,2,0,Hillary Clinton,L,100,True,0.7839029044433502,0.05878357326340544,1602006063366.0,angry_img_idx
227,fXNveHje,10/06/20,angry,1,2,Extremely familiar,Neutral,2,0,Hillary Clinton,L,100,True,0.8740377167805717,0.05486466837917825,1602006073598.0,angry_img_idx
228,fXNveHje,10/06/20,angry,1,3,Extremely familiar,Neutral,2,0,Hillary Clinton,L,100,True,0.8211325008435069,0.035270143958043176,1602006083337.0,angry_img_idx
229,fXNveHje,10/06/20,angry,1,4,Extremely familiar,Neutral,2,0,Hillary Clinton,L,100,True,0.840727025264642,0.035270143958043176,1602006096370.0,angry_img_idx
230,fXNveHje,10/06/20,angry,2,0,Moderately familiar,Very negative,1,-2,Vladimir Putin,J,111,True,0.12552688389321,0.06662138303185944,1602006161504.0,angry_img_idx
231,fXNveHje,10/06/20,angry,2,1,Moderately familiar,Very negative,1,-2,Vladimir Putin,J,111,True,0.38417460625219363,0.06662138303185938,1602006171365.0,angry_img_idx
232,fXNveHje,10/06/20,angry,2,2,Moderately familiar,Very negative,1,-2,Vladimir Putin,J,111,True,0.06282440574557763,0.031351239073816206,1602006179815.0,angry_img_idx
233,fXNveHje,10/06/20,angry,2,3,Moderately familiar,Very negative,1,-2,Vladimir Putin,J,111,True,0.09417564481939383,0.058783573263405386,1602006192649.0,angry_img_idx
234,fXNveHje,10/06/20,angry,2,4,Moderately familiar,Very negative,1,-2,Vladimir Putin,J,111,True,0.6389034237269503,0.05486466837917825,1602006201152.0,angry_img_idx
235,fXNveHje,10/06/20,angry,2,5,Moderately familiar,Very negative,1,-2,Vladimir Putin,J,111,True,0.17451319494604783,0.13716167094794585,1602006209542.0,angry_img_idx
236,fXNveHje,10/06/20,angry,3,0,Extremely familiar,Slightly Positive,2,1,Barack Obama,O,117,True,0.8622810021278907,0.07054028791608635,1602006284965.0,angry_img_idx
237,fXNveHje,10/06/20,angry,3,1,Extremely familiar,Slightly Positive,2,1,Barack Obama,O,117,True,0.2803236268201775,0.1136482416425838,1602006291783.0,angry_img_idx
238,fXNveHje,10/06/20,angry,3,2,Extremely familiar,Slightly Positive,2,1,Barack Obama,O,117,True,0.23917512553579373,0.3527014395804322,1602006299267.0,angry_img_idx
239,fXNveHje,10/06/20,angry,3,3,Extremely familiar,Slightly Positive,2,1,Barack Obama,O,117,True,0.6584979481480854,0.08621590745299446,1602006307574.0,angry_img_idx
240,fXNveHje,10/06/20,angry,3,4,Extremely familiar,Slightly Positive,2,1,Barack Obama,O,117,True,0.7780245471170096,0.15283729048485406,1602006314788.0,angry_img_idx
241,fXNveHje,10/06/20,angry,4,0,Somewhat familiar,Neutral,0,0,Angela Merkel,N,126,True,0.3684989867152856,0.0979726221056757,1602006363443.0,angry_img_idx
242,fXNveHje,10/06/20,angry,4,1,Somewhat familiar,Neutral,0,0,Angela Merkel,N,126,True,0.20782388646197755,0.17243181490598908,1602006373963.0,angry_img_idx
243,fXNveHje,10/06/20,angry,4,2,Somewhat familiar,Neutral,0,0,Angela Merkel,N,126,True,0.19294951183275344,0.1254049562952648,1602006388451.0,angry_img_idx
244,fXNveHje,10/06/20,angry,4,3,Somewhat familiar,Neutral,0,0,Angela Merkel,N,126,True,0.16984747547478726,0.2080247944764802,1602006396089.0,angry_img_idx
245,fXNveHje,10/06/20,angry,4,4,Somewhat familiar,Neutral,0,0,Angela Merkel,N,126,True,0.10704753751962343,0.08634991468835024,1602006405658.0,angry_img_idx
246,fXNveHje,10/06/20,angry,5,0,Somewhat familiar,Slightly negative,0,-1,Theresa May,K,122,True,0.33469731260709235,0.2354997673318644,1602006460891.0,angry_img_idx
247,fXNveHje,10/06/20,angry,5,1,Somewhat familiar,Slightly negative,0,-1,Theresa May,K,122,True,0.33469731260709235,0.10989989142153678,1602006468438.0,angry_img_idx
248,fXNveHje,10/06/20,angry,5,2,Somewhat familiar,Slightly negative,0,-1,Theresa May,K,122,True,0.17180997353588612,0.22372477896527118,1602006475581.0,angry_img_idx
249,fXNveHje,10/06/20,angry,5,3,Somewhat familiar,Slightly negative,0,-1,Theresa May,K,122,True,0.1462974987416008,0.2119497905986779,1602006482246.0,angry_img_idx
250,fXNveHje,10/06/20,angry,5,4,Somewhat familiar,Slightly negative,0,-1,Theresa May,K,122,True,0.036397607320064106,0.0196249843541567,1602006489840.0,angry_img_idx
251,fXNveHje,10/06/20,angry,6,0,Extremely familiar,Very negative,2,-2,Donald Trump,I,129,True,0.7370094151323606,0.039249961221977436,1602006530206.0,angry_img_idx
252,fXNveHje,10/06/20,angry,6,1,Extremely familiar,Very negative,2,-2,Donald Trump,I,129,True,0.7252344267657674,0.1059748952993389,1602006538041.0,angry_img_idx
253,fXNveHje,10/06/20,angry,6,2,Extremely familiar,Very negative,2,-2,Donald Trump,I,129,True,0.8429843104316996,0.04317495734417509,1602006545277.0,angry_img_idx
254,fXNveHje,10/06/20,angry,6,3,Extremely familiar,Very negative,2,-2,Donald Trump,I,129,True,0.7703718821710415,0.039249961221977436,1602006554999.0,angry_img_idx
255,fXNveHje,10/06/20,angry,6,4,Extremely familiar,Very negative,2,-2,Donald Trump,I,129,True,0.8331718201262053,0.058874941832966154,1602006560000.0,angry_img_idx
256,fXNveHje,10/06/20,angry,7,0,Slightly familiar,Neutral,-1,0,Emanuel Macron,M,54,True,0.6742094771771968,0.023549976733186373,1602006615312.0,angry_img_idx
257,fXNveHje,10/06/20,angry,7,1,Slightly familiar,Neutral,-1,0,Emanuel Macron,M,54,True,0.28170986495742284,0.04317495734417509,1602006624159.0,angry_img_idx
258,fXNveHje,10/06/20,angry,7,2,Slightly familiar,Neutral,-1,0,Emanuel Macron,M,54,True,0.6035595469776375,0.04317495734417509,1602006632403.0,angry_img_idx
259,fXNveHje,10/06/20,angry,7,3,Slightly familiar,Neutral,-1,0,Emanuel Macron,M,54,True,0.34450980291258665,0.26297474018724853,1602006642095.0,angry_img_idx
260,fXNveHje,10/06/20,angry,7,4,Slightly familiar,Neutral,-1,0,Emanuel Macron,M,54,True,0.6683219829939002,0.13737486427692103,1602006653293.0,angry_img_idx
261,eLaIr3tY,10/06/20,angry,0,0,Extremely familiar,Slightly negative,2,-1,Vladimir Putin,J,111,True,0.3792366122081757,0.15309893358673843,1602005929937.0,angry_img_idx
262,eLaIr3tY,10/06/20,angry,0,1,Extremely familiar,Slightly negative,2,-1,Vladimir Putin,J,111,True,0.2672854411464113,0.08609093354856068,1602005921473.0,angry_img_idx
263,eLaIr3tY,10/06/20,angry,0,2,Extremely familiar,Slightly negative,2,-1,Vladimir Putin,J,111,True,0.3748991286077902,0.17218186709712135,1602005813530.0,angry_img_idx
264,eLaIr3tY,10/06/20,angry,0,3,Extremely familiar,Slightly negative,2,-1,Vladimir Putin,J,111,True,0.3829701536279677,0.17218186709712135,1602005835170.0,angry_img_idx
265,eLaIr3tY,10/06/20,angry,0,4,Extremely familiar,Slightly negative,2,-1,Vladimir Putin,J,111,True,0.8188055047175561,0.04842615012106544,1602005903489.0,angry_img_idx
266,eLaIr3tY,10/06/20,angry,0,5,Extremely familiar,Slightly negative,2,-1,Vladimir Putin,J,111,True,0.25921441612623375,0.06994888350820558,1602005888953.0,angry_img_idx
267,eLaIr3tY,10/06/20,angry,0,6,Extremely familiar,Slightly negative,2,-1,Vladimir Putin,J,111,True,0.3399246663280094,0.15603981705676628,1602005959346.0,angry_img_idx
268,eLaIr3tY,10/06/20,angry,1,0,Extremely familiar,Very negative,2,-2,Donald Trump,I,129,True,0.7838310629634533,0.12913640032284102,1602006177170.0,angry_img_idx
269,eLaIr3tY,10/06/20,angry,1,1,Extremely familiar,Very negative,2,-2,Donald Trump,I,129,True,0.8510896047982663,0.11837503362927104,1602006194946.0,angry_img_idx
270,eLaIr3tY,10/06/20,angry,1,2,Extremely familiar,Very negative,2,-2,Donald Trump,I,129,True,0.7085014961084627,0.09147161689534555,1602006211762.0,angry_img_idx
271,eLaIr3tY,10/06/20,angry,1,3,Extremely familiar,Very negative,2,-2,Donald Trump,I,129,True,0.7327145711689954,0.15603981705676628,1602006231034.0,angry_img_idx
272,eLaIr3tY,10/06/20,angry,1,4,Extremely familiar,Very negative,2,-2,Donald Trump,I,129,True,0.813424821370771,0.05380683346785031,1602006244498.0,angry_img_idx
273,eLaIr3tY,10/06/20,angry,1,5,Extremely familiar,Very negative,2,-2,Donald Trump,I,129,True,0.7327145711689954,0.22598870056497167,1602006262251.0,angry_img_idx
274,eLaIr3tY,10/06/20,angry,2,0,Moderately familiar,Neutral,1,0,Angela Merkel,N,126,True,0.21078826600516837,0.16142050040355124,1602006536922.0,angry_img_idx
275,eLaIr3tY,10/06/20,angry,2,1,Moderately familiar,Neutral,1,0,Angela Merkel,N,126,True,0.1489104075171404,0.19370460048426152,1602006550650.0,angry_img_idx
276,eLaIr3tY,10/06/20,angry,2,2,Moderately familiar,Neutral,1,0,Angela Merkel,N,126,True,0.420634937055463,0.2636535250438231,1602006576122.0,angry_img_idx
277,eLaIr3tY,10/06/20,angry,2,3,Moderately familiar,Neutral,1,0,Angela Merkel,N,126,True,0.6143395375397245,0.18832391713747643,1602006598347.0,angry_img_idx
278,eLaIr3tY,10/06/20,angry,2,4,Moderately familiar,Neutral,1,0,Angela Merkel,N,126,True,0.746166279535958,0.10223298358891575,1602006612219.0,angry_img_idx
