,usertoken,date,inst_credibleCertainChoice,inst_credibleCertainUncertainty,inst_nCredibleNCertain,inst_nCredibleNCertainUncertainty,preq_gender,preq_race,preq_education,preq_age,postq_economic,postq_social,postq_attention1,postq_attention2,account_index,condition_account,condition_accAlias,condition_block,condition_emotionSort,condition_showImage,condition_credibleLabel,condition_politicalLabel,count_tweets,sourceComment,credibility_choice,credibility_uncertainty,credibility_time,politicalOrientation_choice,politicalOrientation_uncertainty,politicalOrientation_time,credibility_choice_binary,accuracy,condition_showImage_cat
37,8hmn3Irt,09/10/20,0.993910119015795,0.9857631476523993,0.006089864512743486,0.501018382608587,Female,White/Caucasian/European,Masters,22,Very Consertavite,Slightly liberal,"In this situation, I would call the company I was supposed to be interviewing with and ask if it would be possible to do a video call interview first as I was feeling sick. Hopefully they would accept and I could do an in person interview at a later date. ","If I was in a hurry and if there wasn't another store that was similar nearby, I would call out to see if they were in the back to ask for assistance and wait as long as I could in hopes that the cashier would come. If no one appeared and it was an item I absolutely needed (life or death) I would check the price and leave a note and the proper amount of money including tax on the counter with an apology. If I did not absolutely need that item at that time I would leave the item and return later to get it. ",6,amlookout,B,True,angry,False,0,right,6,"Calling another political party negative things in order to highlight their own, makes it feel less credible. ",0.5311706838685701,0.07668171844929206,1599779230013.0,0.5320168932390537,0.32589730340949075,1599779226079.0,1,False,without image
38,8hmn3Irt,09/10/20,0.993910119015795,0.9857631476523993,0.006089864512743486,0.501018382608587,Female,White/Caucasian/European,Masters,22,Very Consertavite,Slightly liberal,"In this situation, I would call the company I was supposed to be interviewing with and ask if it would be possible to do a video call interview first as I was feeling sick. Hopefully they would accept and I could do an in person interview at a later date. ","If I was in a hurry and if there wasn't another store that was similar nearby, I would call out to see if they were in the back to ask for assistance and wait as long as I could in hopes that the cashier would come. If no one appeared and it was an item I absolutely needed (life or death) I would check the price and leave a note and the proper amount of money including tax on the counter with an apology. If I did not absolutely need that item at that time I would leave the item and return later to get it. ",7,veteranstoday,A,True,angry,True,0,left,5,The use of images seemed more appropriate and fit the tweet they were with. Unsure about both the political orientation and credibility. ,0.619833920825564,0.608661140191255,1599779378091.0,0.019207901109413728,1.4665378653427084,1599779379888.0,1,False,with image
39,cyLX48Dh,09/10/20,0.9863082245415706,0.9169521794142639,0.0030842955414477546,0.5579326516964405,Male,African American/Black,Undergraduate,20,Very liberal,Very liberal,I would get in contact with the interviewer and see if I can reschedule before determining if I need to go to the doctor. ,I would go to the front desk and see if there is an employee around to assist me in making my purchase. ,0,InvestWatchBlog,D,False,mixed,True,0,right,9,"The use of certain photographs & terms such as ""snowflake"" and ""Dem"" gave me the impression that the account was mocking left-leaning positions.  ",0.3993558403739885,0.37861355273227004,1599779898139.0,0.1389846534070649,1.0160263408975578,1599779906611.0,0,True,with image
40,cyLX48Dh,09/10/20,0.9863082245415706,0.9169521794142639,0.0030842955414477546,0.5579326516964405,Male,African American/Black,Undergraduate,20,Very liberal,Very liberal,I would get in contact with the interviewer and see if I can reschedule before determining if I need to go to the doctor. ,I would go to the front desk and see if there is an employee around to assist me in making my purchase. ,1,amlookout,B,False,mixed,False,0,right,9,"Most of the tweets promoted ideas that critiqued the right-leaning party or politics. However, there were some phrases that made it hard for me to determine if they were completely unbiased. ",0.5479257298448579,0.5032206664979961,1599780162626.0,-0.5175983699481221,0.49842794316044564,1599780168635.0,1,False,without image
41,cyLX48Dh,09/10/20,0.9863082245415706,0.9169521794142639,0.0030842955414477546,0.5579326516964405,Male,African American/Black,Undergraduate,20,Very liberal,Very liberal,I would get in contact with the interviewer and see if I can reschedule before determining if I need to go to the doctor. ,I would go to the front desk and see if there is an employee around to assist me in making my purchase. ,2,CNNPolitics,G,False,mixed,False,1,left,11,This source seems to be credible. It gives somewhat neutral statements but still does critique right-leaning politics. It does an attempt at being unbiased.  ,0.6461735965432812,0.24921400814468386,1599780389848.0,-0.651790528179875,0.1725328114338578,1599780394111.0,1,True,without image
42,cyLX48Dh,09/10/20,0.9863082245415706,0.9169521794142639,0.0030842955414477546,0.5579326516964405,Male,African American/Black,Undergraduate,20,Very liberal,Very liberal,I would get in contact with the interviewer and see if I can reschedule before determining if I need to go to the doctor. ,I would go to the front desk and see if there is an employee around to assist me in making my purchase. ,3,veteranstoday,A,False,mixed,True,0,left,9,These posts appear to be the most unbiased so far. Although they do appear to be more left-oriented. Each image and caption does a good job of presenting slight credibility be presenting facts. ,0.5862663464825015,0.06709607911587634,1599780630017.0,-0.12460708597673559,0.4313319371734917,1599780636646.0,1,False,with image
43,cyLX48Dh,09/10/20,0.9863082245415706,0.9169521794142639,0.0030842955414477546,0.5579326516964405,Male,African American/Black,Undergraduate,20,Very liberal,Very liberal,I would get in contact with the interviewer and see if I can reschedule before determining if I need to go to the doctor. ,I would go to the front desk and see if there is an employee around to assist me in making my purchase. ,4,MotherJones,E,False,mixed,True,1,left,8,"This account seems to be unbiased and has a centrist political standing. Each tweet was more or less a statement or convincing fact rather than an outrageous headline. Honestly, I couldn't really tell if it was credible or not.",0.5095851132072141,0.11502184991293096,1599780820532.0,0.014377649334722964,0.4025764746952589,1599780831686.0,1,True,with image
44,cyLX48Dh,09/10/20,0.9863082245415706,0.9169521794142639,0.0030842955414477546,0.5579326516964405,Male,African American/Black,Undergraduate,20,Very liberal,Very liberal,I would get in contact with the interviewer and see if I can reschedule before determining if I need to go to the doctor. ,I would go to the front desk and see if there is an employee around to assist me in making my purchase. ,5,Jerusalem_Post,H,False,mixed,True,1,right,6,"The images and captions were not as clear for me in this account and its tweets. However, I think they were slightly oriented to the right. But also somewhat credible. ",0.5958515006419125,0.10064411867381473,1599781048939.0,0.06709599721148285,0.6422054749383777,1599781060627.0,1,True,with image
45,cyLX48Dh,09/10/20,0.9863082245415706,0.9169521794142639,0.0030842955414477546,0.5579326516964405,Male,African American/Black,Undergraduate,20,Very liberal,Very liberal,I would get in contact with the interviewer and see if I can reschedule before determining if I need to go to the doctor. ,I would go to the front desk and see if there is an employee around to assist me in making my purchase. ,6,opednews,C,False,mixed,False,0,left,10,"I got a very left-leaning feeling from the composition of the posts on this twitter account. I was able to see that there was some bias on a few tweets, however, I believe this source is credible. ",0.5790774808629433,0.0862664605636212,1599781250889.0,-0.7236792026576877,0.10543673231798145,1599781258223.0,1,False,without image
46,D8tL8j5K,09/11/20,0.9837264048115504,0.9592854907213634,0.024420550080383716,0.9898366333340971,Male,White/Caucasian/European,Undergraduate,22,Slightly Conservative,Very liberal,contact the interviewer and ask if they are able to reschedule and if not set up a zoom call ,leave a sum of money on the counter and leave or wait for the cashier ,0,amlookout,B,True,angry,True,0,right,5,"They are using language such as ""Looney Left"" and the unflattering close-ups of democratic representatives",0.0854581770997143,0.05751128883696896,1599787517782.0,0.9633515595163209,1.9202180928885941,1599787522618.0,0,True,with image
